PlanKind	Version	Mode	PlanStatus	RowType	SessionID	SessionNumber	SessionTitle	CompetitionTitle	StageKind	GroupNumber	ExerciseNumber	StageID	Target	StageField:PerfomanceFramesLimit	Source	Details
ovs-session-refs-plan	2	apply	applied	ref	20	302	TRA 2	Junior 17+ TRP Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 3}"		"{""competitionTitle"": ""Junior 17+ TRP Female"", ""groupNumber"": 1, ""raw"": ""Junior 17+ TRP Female Flight 1"", ""sessionID"": 20, ""sessionNumber"": 302, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	20	302	TRA 2	Junior 17+ TRP Female	Qualification	2	1		"{""GroupFrame"": 0, ""GroupID"": 86}"		"{""competitionTitle"": ""Junior 17+ TRP Female"", ""groupNumber"": 2, ""raw"": ""Junior 17+ TRP Female Flight 2"", ""sessionID"": 20, ""sessionNumber"": 302, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	21	302	DMT	Senior DMT Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 29}"		"{""competitionTitle"": ""Senior DMT Male"", ""groupNumber"": 1, ""raw"": ""Senior DMT Male Flight 1"", ""sessionID"": 21, ""sessionNumber"": 302, ""sessionTitle"": ""DMT"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	21	302	DMT	Senior DMT Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 27}"		"{""competitionTitle"": ""Senior DMT Female"", ""groupNumber"": 1, ""raw"": ""Senior DMT Female Flight 1"", ""sessionID"": 21, ""sessionNumber"": 302, ""sessionTitle"": ""DMT"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	22	302	TUM	Youth U13 TUM Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 57}"		"{""competitionTitle"": ""Youth U13 TUM Female"", ""groupNumber"": 1, ""raw"": ""Youth U13 TUM Female Flight 1"", ""sessionID"": 22, ""sessionNumber"": 302, ""sessionTitle"": ""TUM"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	22	302	TUM	Youth U13 TUM Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 139}"		"{""competitionTitle"": ""Youth U13 TUM Female"", ""groupNumber"": 1, ""raw"": ""Youth U13 TUM Female FINAL"", ""sessionID"": 22, ""sessionNumber"": 302, ""sessionTitle"": ""TUM"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	22	302	TUM	Youth U13 TUM Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 58}"		"{""competitionTitle"": ""Youth U13 TUM Male"", ""groupNumber"": 1, ""raw"": ""Youth U13 TUM Male Flight 1"", ""sessionID"": 22, ""sessionNumber"": 302, ""sessionTitle"": ""TUM"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	22	302	TUM	Youth U13 TUM Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 140}"		"{""competitionTitle"": ""Youth U13 TUM Male"", ""groupNumber"": 1, ""raw"": ""Youth U13 TUM Male FINAL"", ""sessionID"": 22, ""sessionNumber"": 302, ""sessionTitle"": ""TUM"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	23	303	TRA 1	Senior TRP Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 13}"		"{""competitionTitle"": ""Senior TRP Male"", ""groupNumber"": 1, ""raw"": ""Senior TRP Male Flight 1"", ""sessionID"": 23, ""sessionNumber"": 303, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	23	303	TRA 1	Senior TRP Male	Qualification	2	1		"{""GroupFrame"": 0, ""GroupID"": 101}"		"{""competitionTitle"": ""Senior TRP Male"", ""groupNumber"": 2, ""raw"": ""Senior TRP Male Flight 2"", ""sessionID"": 23, ""sessionNumber"": 303, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	24	303	TRA 2	Senior TRP Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 12}"		"{""competitionTitle"": ""Senior TRP Female"", ""groupNumber"": 1, ""raw"": ""Senior TRP Female Flight 1"", ""sessionID"": 24, ""sessionNumber"": 303, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	24	303	TRA 2	Senior TRP Female	Qualification	2	1		"{""GroupFrame"": 0, ""GroupID"": 100}"		"{""competitionTitle"": ""Senior TRP Female"", ""groupNumber"": 2, ""raw"": ""Senior TRP Female Flight 2"", ""sessionID"": 24, ""sessionNumber"": 303, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	25	303	DMT	Youth U15 DMT Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 32}"		"{""competitionTitle"": ""Youth U15 DMT Female"", ""groupNumber"": 1, ""raw"": ""Youth U15 DMT Female Flight 1"", ""sessionID"": 25, ""sessionNumber"": 303, ""sessionTitle"": ""DMT"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	25	303	DMT	Youth U15 DMT Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 33}"		"{""competitionTitle"": ""Youth U15 DMT Male"", ""groupNumber"": 1, ""raw"": ""Youth U15 DMT Male Flight 1"", ""sessionID"": 25, ""sessionNumber"": 303, ""sessionTitle"": ""DMT"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	26	303	TUM	Junior U17 TUM Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 44}"		"{""competitionTitle"": ""Junior U17 TUM Female"", ""groupNumber"": 1, ""raw"": ""Junior U17 TUM Female Flight 1"", ""sessionID"": 26, ""sessionNumber"": 303, ""sessionTitle"": ""TUM"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	26	303	TUM	Junior U17 TUM Female	Qualification	2	1		"{""GroupFrame"": 0, ""GroupID"": 83}"		"{""competitionTitle"": ""Junior U17 TUM Female"", ""groupNumber"": 2, ""raw"": ""Junior U17 TUM Female Flight 2"", ""sessionID"": 26, ""sessionNumber"": 303, ""sessionTitle"": ""TUM"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	26	303	TUM	Junior U17 TUM Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 141}"		"{""competitionTitle"": ""Junior U17 TUM Female"", ""groupNumber"": 1, ""raw"": ""Junior U17 TUM Female FINAL"", ""sessionID"": 26, ""sessionNumber"": 303, ""sessionTitle"": ""TUM"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	26	303	TUM	Junior U17 TUM Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 48}"		"{""competitionTitle"": ""Junior U17 TUM Male"", ""groupNumber"": 1, ""raw"": ""Junior U17 TUM Male Flight 1"", ""sessionID"": 26, ""sessionNumber"": 303, ""sessionTitle"": ""TUM"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	26	303	TUM	Junior U17 TUM Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 142}"		"{""competitionTitle"": ""Junior U17 TUM Male"", ""groupNumber"": 1, ""raw"": ""Junior U17 TUM Male FINAL"", ""sessionID"": 26, ""sessionNumber"": 303, ""sessionTitle"": ""TUM"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	27	401	TRA 1	Youth U13 TRP Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 15}"		"{""competitionTitle"": ""Youth U13 TRP Male"", ""groupNumber"": 1, ""raw"": ""Youth U13 TRP Male Flight 1"", ""sessionID"": 27, ""sessionNumber"": 401, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	27	401	TRA 1	Youth U13 TRP Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 143}"		"{""competitionTitle"": ""Youth U13 TRP Male"", ""groupNumber"": 1, ""raw"": ""Youth U13 TRP Male FINAL"", ""sessionID"": 27, ""sessionNumber"": 401, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	27	401	TRA 1	Youth U15 TRP Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 17}"		"{""competitionTitle"": ""Youth U15 TRP Male"", ""groupNumber"": 1, ""raw"": ""Youth U15 TRP Male Flight 1"", ""sessionID"": 27, ""sessionNumber"": 401, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	28	401	TRA 2	Youth U13 TRP Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 14}"		"{""competitionTitle"": ""Youth U13 TRP Female"", ""groupNumber"": 1, ""raw"": ""Youth U13 TRP Female Flight 1"", ""sessionID"": 28, ""sessionNumber"": 401, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	28	401	TRA 2	Youth U13 TRP Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 144}"		"{""competitionTitle"": ""Youth U13 TRP Female"", ""groupNumber"": 1, ""raw"": ""Youth U13 TRP Female FINAL"", ""sessionID"": 28, ""sessionNumber"": 401, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	28	401	TRA 2	Youth U15 TRP Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 16}"		"{""competitionTitle"": ""Youth U15 TRP Female"", ""groupNumber"": 1, ""raw"": ""Youth U15 TRP Female Flight 1"", ""sessionID"": 28, ""sessionNumber"": 401, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	29	401	DMT	Junior 17+ DMT Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 21}"		"{""competitionTitle"": ""Junior 17+ DMT Female"", ""groupNumber"": 1, ""raw"": ""Junior 17+ DMT Female Flight 1"", ""sessionID"": 29, ""sessionNumber"": 401, ""sessionTitle"": ""DMT"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	29	401	DMT	Junior 17+ DMT Female	Qualification	2	1		"{""GroupFrame"": 0, ""GroupID"": 84}"		"{""competitionTitle"": ""Junior 17+ DMT Female"", ""groupNumber"": 2, ""raw"": ""Junior 17+ DMT Female Flight 2"", ""sessionID"": 29, ""sessionNumber"": 401, ""sessionTitle"": ""DMT"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	29	401	DMT	Junior 17+ DMT Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 20}"		"{""competitionTitle"": ""Junior 17+ DMT Male"", ""groupNumber"": 1, ""raw"": ""Junior 17+ DMT Male Flight 1"", ""sessionID"": 29, ""sessionNumber"": 401, ""sessionTitle"": ""DMT"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	29	401	DMT	Junior 17+ DMT Male	Qualification	2	1		"{""GroupFrame"": 0, ""GroupID"": 85}"		"{""competitionTitle"": ""Junior 17+ DMT Male"", ""groupNumber"": 2, ""raw"": ""Junior 17+ DMT Male Flight 2"", ""sessionID"": 29, ""sessionNumber"": 401, ""sessionTitle"": ""DMT"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	30	402	TRA 1	Senior SYN Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 77}"		"{""competitionTitle"": ""Senior SYN Male"", ""groupNumber"": 1, ""raw"": ""SYN Senior Male Flight 1"", ""sessionID"": 30, ""sessionNumber"": 402, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	30	402	TRA 1	Senior SYN Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 145}"		"{""competitionTitle"": ""Senior SYN Male"", ""groupNumber"": 1, ""raw"": ""SYN Senior Male FINAL"", ""sessionID"": 30, ""sessionNumber"": 402, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	30	402	TRA 1	Junior U17 TRP Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 6}"		"{""competitionTitle"": ""Junior U17 TRP Male"", ""groupNumber"": 1, ""raw"": ""Junior U17 TRP Male Flight 1"", ""sessionID"": 30, ""sessionNumber"": 402, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	30	402	TRA 1	Junior U17 TRP Male	Qualification	2	1		"{""GroupFrame"": 0, ""GroupID"": 82}"		"{""competitionTitle"": ""Junior U17 TRP Male"", ""groupNumber"": 2, ""raw"": ""Junior U17 TRP Male Flight 2"", ""sessionID"": 30, ""sessionNumber"": 402, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	31	402	TRA 2	Senior SYN Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 76}"		"{""competitionTitle"": ""Senior SYN Female"", ""groupNumber"": 1, ""raw"": ""SYN Senior Female Flight 1"", ""sessionID"": 31, ""sessionNumber"": 402, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	31	402	TRA 2	Senior SYN Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 146}"		"{""competitionTitle"": ""Senior SYN Female"", ""groupNumber"": 1, ""raw"": ""SYN Senior Female FINAL"", ""sessionID"": 31, ""sessionNumber"": 402, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	31	402	TRA 2	Junior U17 TRP Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 4}"		"{""competitionTitle"": ""Junior U17 TRP Female"", ""groupNumber"": 1, ""raw"": ""Junior U17 TRP Female Flight 1"", ""sessionID"": 31, ""sessionNumber"": 402, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	32	402	DMT	Youth U13 DMT Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 31}"		"{""competitionTitle"": ""Youth U13 DMT Male"", ""groupNumber"": 1, ""raw"": ""Youth U13 DMT Male Flight 1"", ""sessionID"": 32, ""sessionNumber"": 402, ""sessionTitle"": ""DMT"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	32	402	DMT	Youth U13 DMT Male	Qualification	2	1		"{""GroupFrame"": 0, ""GroupID"": 107}"		"{""competitionTitle"": ""Youth U13 DMT Male"", ""groupNumber"": 2, ""raw"": ""Youth U13 DMT Male Flight 2"", ""sessionID"": 32, ""sessionNumber"": 402, ""sessionTitle"": ""DMT"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	32	402	DMT	Youth U13 DMT Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 147}"		"{""competitionTitle"": ""Youth U13 DMT Male"", ""groupNumber"": 1, ""raw"": ""Youth U13 DMT Male FINAL"", ""sessionID"": 32, ""sessionNumber"": 402, ""sessionTitle"": ""DMT"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	32	402	DMT	Youth U13 DMT Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 30}"		"{""competitionTitle"": ""Youth U13 DMT Female"", ""groupNumber"": 1, ""raw"": ""Youth U13 DMT Female Flight 1"", ""sessionID"": 32, ""sessionNumber"": 402, ""sessionTitle"": ""DMT"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	32	402	DMT	Youth U13 DMT Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 148}"		"{""competitionTitle"": ""Youth U13 DMT Female"", ""groupNumber"": 1, ""raw"": ""Youth U13 DMT Female FINAL"", ""sessionID"": 32, ""sessionNumber"": 402, ""sessionTitle"": ""DMT"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	33	402	TUM	Junior 17+ TUM Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 47}"		"{""competitionTitle"": ""Junior 17+ TUM Female"", ""groupNumber"": 1, ""raw"": ""Junior 17+ TUM Female Flight 1"", ""sessionID"": 33, ""sessionNumber"": 402, ""sessionTitle"": ""TUM"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	33	402	TUM	Junior 17+ TUM Female	Qualification	2	1		"{""GroupFrame"": 0, ""GroupID"": 88}"		"{""competitionTitle"": ""Junior 17+ TUM Female"", ""groupNumber"": 2, ""raw"": ""Junior 17+ TUM Female Flight 2"", ""sessionID"": 33, ""sessionNumber"": 402, ""sessionTitle"": ""TUM"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	33	402	TUM	Junior 17+ TUM Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 149}"		"{""competitionTitle"": ""Junior 17+ TUM Female"", ""groupNumber"": 1, ""raw"": ""Junior 17+ TUM Female FINAL"", ""sessionID"": 33, ""sessionNumber"": 402, ""sessionTitle"": ""TUM"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	33	402	TUM	Junior 17+ TUM Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 46}"		"{""competitionTitle"": ""Junior 17+ TUM Male"", ""groupNumber"": 1, ""raw"": ""Junior 17+ TUM Male Flight 1"", ""sessionID"": 33, ""sessionNumber"": 402, ""sessionTitle"": ""TUM"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	33	402	TUM	Junior 17+ TUM Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 150}"		"{""competitionTitle"": ""Junior 17+ TUM Male"", ""groupNumber"": 1, ""raw"": ""Junior 17+ TUM Male FINAL"", ""sessionID"": 33, ""sessionNumber"": 402, ""sessionTitle"": ""TUM"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	34	403	TRA 1	Junior 17+ TRP Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 151}"		"{""competitionTitle"": ""Junior 17+ TRP Male"", ""groupNumber"": 1, ""raw"": ""Junior 17+ TRP Male FINAL"", ""sessionID"": 34, ""sessionNumber"": 403, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	34	403	TRA 1	Senior TRP Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 152}"		"{""competitionTitle"": ""Senior TRP Male"", ""groupNumber"": 1, ""raw"": ""Senior TRP Male FINAL"", ""sessionID"": 34, ""sessionNumber"": 403, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	35	403	TRA 2	Junior 17+ TRP Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 153}"		"{""competitionTitle"": ""Junior 17+ TRP Female"", ""groupNumber"": 1, ""raw"": ""Junior 17+ TRP Female FINAL"", ""sessionID"": 35, ""sessionNumber"": 403, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	35	403	TRA 2	Senior TRP Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 154}"		"{""competitionTitle"": ""Senior TRP Female"", ""groupNumber"": 1, ""raw"": ""Senior TRP Female FINAL"", ""sessionID"": 35, ""sessionNumber"": 403, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	36	403	DMT	Youth U15 DMT Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 155}"		"{""competitionTitle"": ""Youth U15 DMT Female"", ""groupNumber"": 1, ""raw"": ""Youth U15 DMT Female FINAL"", ""sessionID"": 36, ""sessionNumber"": 403, ""sessionTitle"": ""DMT"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	36	403	DMT	Youth U15 DMT Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 156}"		"{""competitionTitle"": ""Youth U15 DMT Male"", ""groupNumber"": 1, ""raw"": ""Youth U15 DMT Male FINAL"", ""sessionID"": 36, ""sessionNumber"": 403, ""sessionTitle"": ""DMT"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	36	403	DMT	Junior U17 DMT Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 157}"		"{""competitionTitle"": ""Junior U17 DMT Female"", ""groupNumber"": 1, ""raw"": ""Junior U17 DMT Female FINAL"", ""sessionID"": 36, ""sessionNumber"": 403, ""sessionTitle"": ""DMT"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	36	403	DMT	Junior U17 DMT Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 158}"		"{""competitionTitle"": ""Junior U17 DMT Male"", ""groupNumber"": 1, ""raw"": ""Junior U17 DMT Male FINAL"", ""sessionID"": 36, ""sessionNumber"": 403, ""sessionTitle"": ""DMT"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	37	403	TUM	Senior TUM Female	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 55}"		"{""competitionTitle"": ""Senior TUM Female"", ""groupNumber"": 1, ""raw"": ""Senior TUM Female Flight 1"", ""sessionID"": 37, ""sessionNumber"": 403, ""sessionTitle"": ""TUM"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	37	403	TUM	Senior TUM Male	Qualification	1	1		"{""GroupFrame"": 0, ""GroupID"": 56}"		"{""competitionTitle"": ""Senior TUM Male"", ""groupNumber"": 1, ""raw"": ""Senior TUM Male Flight 1"", ""sessionID"": 37, ""sessionNumber"": 403, ""sessionTitle"": ""TUM"", ""stageKind"": ""Qualification""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	37	403	TUM	Senior TUM Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 159}"		"{""competitionTitle"": ""Senior TUM Female"", ""groupNumber"": 1, ""raw"": ""Senior TUM Female FINAL"", ""sessionID"": 37, ""sessionNumber"": 403, ""sessionTitle"": ""TUM"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	37	403	TUM	Senior TUM Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 160}"		"{""competitionTitle"": ""Senior TUM Male"", ""groupNumber"": 1, ""raw"": ""Senior TUM Male FINAL"", ""sessionID"": 37, ""sessionNumber"": 403, ""sessionTitle"": ""TUM"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	38	501	TRA 1	Youth U15 TRP Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 161}"		"{""competitionTitle"": ""Youth U15 TRP Male"", ""groupNumber"": 1, ""raw"": ""Youth U15 TRP Male FINAL"", ""sessionID"": 38, ""sessionNumber"": 501, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	38	501	TRA 1	Junior U17 TRP Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 162}"		"{""competitionTitle"": ""Junior U17 TRP Male"", ""groupNumber"": 1, ""raw"": ""Junior U17 TRP Male FINAL"", ""sessionID"": 38, ""sessionNumber"": 501, ""sessionTitle"": ""TRA 1"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	39	501	TRA 2	Youth U15 TRP Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 163}"		"{""competitionTitle"": ""Youth U15 TRP Female"", ""groupNumber"": 1, ""raw"": ""Youth U15 TRP Female FINAL"", ""sessionID"": 39, ""sessionNumber"": 501, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	39	501	TRA 2	Junior U17 TRP Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 164}"		"{""competitionTitle"": ""Junior U17 TRP Female"", ""groupNumber"": 1, ""raw"": ""Junior U17 TRP Female FINAL"", ""sessionID"": 39, ""sessionNumber"": 501, ""sessionTitle"": ""TRA 2"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	40	501	DMT	Junior 17+ DMT Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 165}"		"{""competitionTitle"": ""Junior 17+ DMT Female"", ""groupNumber"": 1, ""raw"": ""Junior 17+ DMT Female FINAL"", ""sessionID"": 40, ""sessionNumber"": 501, ""sessionTitle"": ""DMT"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	40	501	DMT	Junior 17+ DMT Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 166}"		"{""competitionTitle"": ""Junior 17+ DMT Male"", ""groupNumber"": 1, ""raw"": ""Junior 17+ DMT Male FINAL"", ""sessionID"": 40, ""sessionNumber"": 501, ""sessionTitle"": ""DMT"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	40	501	DMT	Senior DMT Female	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 167}"		"{""competitionTitle"": ""Senior DMT Female"", ""groupNumber"": 1, ""raw"": ""Senior DMT Female FINAL"", ""sessionID"": 40, ""sessionNumber"": 501, ""sessionTitle"": ""DMT"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	ref	40	501	DMT	Senior DMT Male	Final1	1	1		"{""GroupFrame"": 0, ""GroupID"": 168}"		"{""competitionTitle"": ""Senior DMT Male"", ""groupNumber"": 1, ""raw"": ""Senior DMT Male FINAL"", ""sessionID"": 40, ""sessionNumber"": 501, ""sessionTitle"": ""DMT"", ""stageKind"": ""Final1""}"	{}
ovs-session-refs-plan	2	apply	applied	skipped	41	502	TRA 1								"{""raw"": ""International TEAM TRP Male FINAL"", ""sessionID"": 41, ""sessionNumber"": 502, ""sessionTitle"": ""TRA 1""}"	"{""reason"": ""No matching live competition exists in the current event for this team/all-around item; phase 2 cannot create competitions.""}"
ovs-session-refs-plan	2	apply	applied	skipped	41	502	TRA 1								"{""raw"": ""TEAM All AROUND FINAL TRP Male"", ""sessionID"": 41, ""sessionNumber"": 502, ""sessionTitle"": ""TRA 1""}"	"{""reason"": ""No matching live competition exists in the current event for this team/all-around item; phase 2 cannot create competitions.""}"
ovs-session-refs-plan	2	apply	applied	skipped	42	502	TRA 2								"{""raw"": ""International TEAM TRP Female FINAL"", ""sessionID"": 42, ""sessionNumber"": 502, ""sessionTitle"": ""TRA 2""}"	"{""reason"": ""No matching live competition exists in the current event for this team/all-around item; phase 2 cannot create competitions.""}"
